Record_ID,District_ID,Date,Precipitation_mm,Historical_Avg_mm
4085,28,2023-02-28,14.66,7.08
4086,15,2023-03-03,23.73,27.45
4087,15,2023-09-07,251.93,243.22
4088,17,2023-06-24,111.95,121.3
4089,23,2023-01-24,0.0,12.46
4090,18,2023-03-19,56.41,39.45
4091,33,2023-11-06,13.66,27.28
4092,7,2023-12-28,47.31,45.5
4093,4,2023-08-13,328.91,267.95
4094,30,2023-02-26,25.32,39.98
4095,7,2023-11-09,79.41,44.73
4096,7,2023-10-15,50.78,37.35
4097,3,2023-09-17,44.03,143.79
4098,7,2023-03-27,19.82,30.0
4099,8,2023-04-16,22.54,7.43
4100,24,2023-03-22,34.17,9.72
4101,19,2023-12-29,41.77,36.32
4102,29,2023-09-17,174.53,165.28
4103,32,2023-02-20,13.06,20.33
4104,10,2023-11-28,71.38,75.49
4105,24,2023-06-21,262.0,252.03
4106,9,2023-03-04,13.72,20.69
4107,13,2023-08-13,116.59,191.46
4108,27,2023-01-04,26.54,30.04
4109,16,2023-08-31,271.17,235.45
4110,22,2023-05-27,9.91,16.09
4111,33,2023-03-29,40.62,30.38
4112,6,2023-05-17,7.5,27.59
4113,24,2023-08-01,174.25,183.42
4114,24,2023-11-19,63.04,76.66
4115,16,2023-03-19,23.28,28.48
4116,27,2023-04-27,11.22,7.88
4117,9,2023-08-08,126.59,120.43
4118,27,2023-07-29,94.81,222.03
4119,30,2023-09-22,129.9,167.37
4120,24,2023-01-16,40.48,34.12
4121,29,2023-03-16,8.64,25.01
4122,1,2023-09-22,149.6,131.86
4123,5,2023-02-13,11.71,21.27
4124,22,2023-06-11,282.33,272.09
4125,26,2023-03-26,46.87,39.31
4126,28,2023-02-01,12.04,11.28
4127,26,2023-01-19,7.03,5.89
4128,10,2023-10-22,19.65,29.62
4129,4,2023-11-20,88.25,96.89
4130,19,2023-08-03,215.94,251.6
4131,26,2023-12-15,55.54,41.41
4132,20,2023-06-10,106.76,164.17
4133,23,2023-01-05,11.84,12.61
4134,18,2023-09-28,198.84,274.58
4135,10,2023-12-25,69.84,87.42
4136,26,2023-08-17,131.97,194.32
4137,14,2023-10-06,89.17,98.42
4138,29,2023-12-24,58.44,79.71
4139,23,2023-11-29,88.36,97.3
4140,26,2023-04-12,6.12,12.9
4141,20,2023-02-13,25.35,5.73
4142,3,2023-10-03,90.13,70.19
4143,22,2023-07-19,173.9,131.41
4144,9,2023-09-24,114.4,145.5
4145,19,2023-04-20,0.0,6.54
4146,6,2023-09-19,111.29,192.15
4147,20,2023-09-24,265.41,252.3
4148,22,2023-11-22,38.87,50.35
4149,11,2023-01-12,0.0,15.85
4150,2,2023-10-04,80.04,63.04
4151,17,2023-05-04,14.31,32.52
4152,20,2023-08-05,248.15,225.8
4153,33,2023-02-26,29.5,29.85
4154,4,2023-07-10,244.37,254.92
4155,17,2023-11-18,76.93,61.72
4156,33,2023-07-01,127.58,144.94
4157,8,2023-01-25,0.0,12.23
4158,8,2023-08-18,294.91,234.08
4159,20,2023-10-21,23.6,36.83
4160,1,2023-08-21,250.99,272.47
4161,22,2023-05-01,16.08,19.19
4162,15,2023-06-29,79.7,130.96
4163,20,2023-05-26,41.41,22.88
4164,9,2023-07-13,213.87,225.57
4165,16,2023-02-23,29.48,20.61
4166,21,2023-09-22,192.91,233.26
4167,13,2023-07-04,146.49,144.53
4168,30,2023-02-20,43.26,32.58
4169,10,2023-12-31,0.0,42.09
4170,28,2023-07-30,245.5,252.45
4171,6,2023-02-17,0.0,5.79
4172,4,2023-08-06,236.99,257.47
4173,9,2023-09-01,142.88,194.81
4174,14,2023-08-17,177.05,275.51
4175,5,2023-07-09,209.33,256.04
4176,26,2023-10-29,57.84,37.39
4177,26,2023-05-16,17.51,37.25
4178,32,2023-11-22,48.88,60.32
4179,28,2023-08-14,317.65,266.86
4180,32,2023-08-02,156.9,248.47
4181,11,2023-03-15,6.43,19.95
4182,33,2023-03-07,49.39,36.97
4183,32,2023-12-31,70.96,45.67
4184,30,2023-03-08,37.87,32.71
4185,33,2023-09-28,121.13,150.91
4186,8,2023-12-22,68.56,63.09
4187,14,2023-08-22,199.48,145.96
4188,31,2023-01-17,35.96,39.55
4189,11,2023-10-14,70.72,48.85
4190,24,2023-03-02,75.52,38.4
4191,27,2023-02-26,27.47,21.75
4192,8,2023-07-09,189.87,179.74
4193,19,2023-01-21,28.62,36.57
4194,10,2023-03-02,17.14,35.46
4195,24,2023-06-06,135.18,177.47
4196,24,2023-06-05,140.1,129.0
4197,19,2023-09-06,102.53,185.92
4198,2,2023-03-15,41.57,25.22
4199,10,2023-10-29,85.22,63.63
4200,27,2023-01-25,35.94,19.85
4201,20,2023-05-26,20.38,19.87
4202,14,2023-04-04,11.77,25.55
4203,32,2023-01-02,35.96,21.68
4204,8,2023-10-08,11.89,30.6
4205,23,2023-02-04,8.62,37.01
4206,3,2023-08-02,115.13,161.03
4207,31,2023-10-21,14.62,25.76
4208,20,2023-10-17,68.06,74.49
4209,29,2023-06-22,139.03,171.05
4210,25,2023-09-01,293.23,264.04
4211,9,2023-03-12,20.44,23.3
4212,33,2023-11-22,22.01,40.51
4213,30,2023-08-19,244.85,151.95
4214,29,2023-03-18,37.83,36.91
4215,21,2023-02-15,22.58,22.58
4216,27,2023-07-18,193.02,142.54
4217,15,2023-07-22,110.75,154.86
4218,22,2023-10-04,73.01,36.01
4219,3,2023-12-10,64.86,60.92
4220,29,2023-05-23,24.96,32.76
4221,6,2023-03-26,27.89,9.64
4222,2,2023-10-20,46.58,44.55
4223,20,2023-10-15,50.35,37.22
4224,8,2023-11-26,28.98,68.15
4225,6,2023-04-09,0.0,9.58
4226,4,2023-10-19,81.9,88.15
4227,13,2023-09-01,158.91,170.17
4228,33,2023-01-10,44.67,30.43
4229,8,2023-12-04,35.5,63.25
4230,12,2023-01-10,51.3,31.89
4231,18,2023-04-16,34.1,19.88
4232,16,2023-12-28,30.35,87.39
4233,29,2023-02-13,44.02,28.08
4234,21,2023-07-25,169.84,222.79
4235,3,2023-09-09,288.37,268.96
4236,2,2023-06-24,219.59,174.64
4237,28,2023-04-03,35.48,32.29
4238,27,2023-01-13,14.15,13.66
4239,21,2023-07-15,141.56,132.74
4240,17,2023-02-16,30.65,37.87
4241,8,2023-02-20,15.67,5.07
4242,11,2023-05-27,45.86,30.63
4243,10,2023-04-04,7.62,17.44
4244,17,2023-02-15,32.46,21.69
4245,10,2023-06-07,215.15,251.62
4246,27,2023-12-14,64.33,76.1
4247,11,2023-01-31,3.36,23.67
4248,21,2023-04-03,7.42,6.22
4249,2,2023-01-30,18.39,19.36
4250,20,2023-07-19,103.96,128.36
4251,7,2023-06-13,191.23,135.29
4252,10,2023-07-31,185.7,125.29
4253,21,2023-05-13,6.1,5.04
4254,25,2023-03-03,23.77,25.46
4255,4,2023-04-14,28.5,6.33
4256,16,2023-11-02,88.1,90.17
4257,16,2023-09-10,231.68,269.45
4258,33,2023-09-16,140.01,157.91
4259,25,2023-02-28,31.77,32.17
4260,18,2023-02-01,21.36,15.69
4261,21,2023-08-26,140.46,188.67
4262,27,2023-02-03,15.47,25.78
4263,31,2023-01-15,15.43,5.55
4264,27,2023-11-21,2.85,27.4
4265,15,2023-01-10,16.05,7.91
4266,18,2023-10-11,74.95,82.37
4267,7,2023-05-07,0.0,5.78
4268,9,2023-06-05,224.39,223.78
4269,27,2023-08-17,232.02,235.45
4270,6,2023-11-22,122.1,99.58
4271,33,2023-04-15,41.61,39.3
4272,10,2023-07-11,227.83,183.68
4273,11,2023-05-06,26.5,17.75
4274,28,2023-10-12,124.52,93.73
4275,29,2023-01-22,11.76,6.75
4276,1,2023-08-26,154.98,177.36
4277,19,2023-12-01,58.15,33.88
4278,11,2023-01-01,24.71,28.82
4279,4,2023-09-04,323.53,246.4
4280,18,2023-11-03,91.9,87.89
4281,17,2023-12-15,95.23,96.22
4282,25,2023-06-29,223.16,173.76
4283,14,2023-10-27,2.99,36.59
4284,33,2023-05-25,9.54,24.59
4285,3,2023-03-24,11.84,28.29
4286,5,2023-06-03,179.29,125.52
4287,6,2023-07-22,134.43,166.1
4288,8,2023-03-13,37.62,29.93
4289,18,2023-08-10,188.56,212.76
4290,14,2023-11-09,47.42,62.22
4291,33,2023-06-12,219.58,186.94
4292,22,2023-11-22,85.33,68.09
4293,17,2023-12-29,96.77,86.67
4294,29,2023-05-20,13.42,12.6
4295,16,2023-12-06,50.39,78.56
4296,21,2023-06-24,111.57,148.86
4297,14,2023-08-24,179.9,208.4
4298,22,2023-01-09,32.45,39.67
4299,9,2023-11-27,100.77,85.13
4300,1,2023-11-08,110.87,97.67
4301,31,2023-01-03,30.71,25.06
4302,1,2023-12-11,73.43,80.7
4303,12,2023-07-31,74.28,186.29
4304,32,2023-07-21,235.43,268.79
4305,6,2023-11-29,73.47,50.76
4306,5,2023-10-03,89.89,52.76
4307,2,2023-12-10,33.63,26.38
4308,29,2023-12-11,49.75,60.37
4309,8,2023-06-30,177.51,143.97
4310,25,2023-11-04,42.99,47.85
4311,23,2023-07-18,207.75,206.92
4312,12,2023-12-23,64.7,72.77
4313,1,2023-03-05,35.35,13.2
4314,30,2023-07-09,274.45,229.9
4315,13,2023-08-16,273.31,244.22
4316,1,2023-04-24,17.77,39.36
4317,2,2023-05-24,34.9,36.44
4318,23,2023-04-09,38.64,32.54
4319,6,2023-11-11,50.84,71.49
4320,20,2023-04-24,15.08,7.79
4321,15,2023-09-10,205.99,253.92
4322,24,2023-01-19,34.44,36.98
4323,18,2023-09-10,228.77,195.25
4324,14,2023-01-04,25.0,23.56
4325,13,2023-11-23,46.17,51.52
4326,26,2023-02-26,32.85,16.15
4327,18,2023-10-19,90.88,79.24
4328,33,2023-09-10,303.52,276.43
4329,11,2023-10-10,94.58,84.0
4330,13,2023-12-04,33.0,25.01
4331,12,2023-02-03,25.25,17.69
4332,9,2023-02-03,29.24,11.22
4333,9,2023-05-13,25.02,15.63
4334,15,2023-09-25,168.31,253.06
4335,18,2023-04-09,45.49,37.64
4336,2,2023-12-21,69.8,60.26
4337,17,2023-12-15,85.75,54.23
4338,30,2023-01-02,0.0,9.35
4339,28,2023-11-25,54.28,68.46
4340,4,2023-06-15,358.74,272.51
4341,28,2023-07-28,212.25,217.31
4342,18,2023-03-04,10.46,28.64
4343,30,2023-09-11,178.66,171.78
4344,24,2023-09-22,237.0,271.66
4345,3,2023-04-25,27.43,21.98
4346,4,2023-05-23,11.0,20.24
4347,27,2023-09-30,209.95,160.04
4348,29,2023-06-11,187.23,148.78
4349,1,2023-07-20,284.78,266.31
4350,13,2023-06-21,171.27,178.96
4351,6,2023-10-20,44.69,29.05
4352,2,2023-04-26,38.05,25.93
4353,28,2023-02-08,23.26,22.15
4354,16,2023-04-11,15.43,19.59
4355,11,2023-06-18,231.23,209.63
4356,20,2023-02-02,25.27,26.14
4357,7,2023-01-15,32.89,31.22
4358,31,2023-08-10,151.75,121.93
4359,2,2023-10-31,6.46,27.57
4360,22,2023-05-09,36.88,25.28
4361,16,2023-02-25,12.51,12.08
4362,31,2023-05-03,17.98,39.14
4363,22,2023-01-28,18.71,26.57
4364,22,2023-09-24,197.64,243.2
4365,16,2023-02-07,38.06,35.34
4366,29,2023-02-18,5.52,5.41
4367,29,2023-10-24,36.14,47.47
4368,8,2023-02-13,36.35,9.08
4369,4,2023-01-18,18.52,17.87
4370,25,2023-06-10,254.7,262.84
4371,5,2023-03-07,32.11,35.97
4372,4,2023-08-15,286.27,201.93
4373,4,2023-06-04,94.09,141.91
4374,28,2023-02-03,27.25,33.74
4375,7,2023-12-13,128.33,93.61
4376,4,2023-10-14,39.74,34.11
4377,4,2023-05-31,21.2,26.3
4378,25,2023-07-25,240.96,158.92
4379,7,2023-11-13,99.61,90.8
4380,27,2023-04-30,36.85,33.64
4381,1,2023-08-21,240.69,278.46
4382,25,2023-08-26,187.1,203.7
4383,28,2023-11-14,41.1,72.48
4384,7,2023-06-23,288.37,265.41
4385,2,2023-08-21,182.03,123.39
4386,22,2023-10-28,64.43,82.52
4387,13,2023-02-25,19.98,19.56
4388,7,2023-01-07,5.5,7.21
4389,5,2023-10-31,6.37,33.09
4390,13,2023-10-21,72.51,51.1
4391,9,2023-11-23,30.06,61.51
4392,33,2023-05-12,8.85,15.59
4393,23,2023-08-04,268.52,163.01
4394,31,2023-11-14,75.81,61.66
4395,29,2023-04-06,18.21,19.28
4396,16,2023-03-12,0.0,16.94
4397,3,2023-01-31,37.12,23.96
4398,9,2023-06-09,258.87,194.0
4399,28,2023-09-20,147.28,208.97
4400,23,2023-06-09,258.2,227.03
4401,10,2023-03-17,44.11,31.15
4402,31,2023-06-08,184.39,122.43
4403,22,2023-05-30,37.57,35.14
4404,24,2023-01-05,2.99,5.54
4405,10,2023-01-30,11.19,27.61
4406,16,2023-09-17,123.8,137.21
4407,4,2023-08-05,188.7,190.42
4408,23,2023-04-11,14.13,26.88
4409,13,2023-11-24,77.86,87.05
4410,13,2023-02-05,18.03,15.76
4411,22,2023-04-07,7.47,15.08
4412,31,2023-12-22,88.22,92.06
4413,30,2023-11-04,94.43,91.61
4414,22,2023-10-24,63.92,61.02
4415,22,2023-11-12,21.95,38.31
4416,20,2023-08-03,44.99,198.39
4417,22,2023-03-25,14.94,23.86
4418,7,2023-08-21,128.88,189.47
4419,3,2023-09-11,201.81,140.98
4420,15,2023-01-02,31.65,33.98
4421,15,2023-12-21,45.38,55.87
4422,15,2023-08-27,228.86,227.91
4423,14,2023-05-03,31.74,19.16
4424,31,2023-06-19,187.01,193.89
4425,25,2023-04-16,4.08,5.74
4426,26,2023-04-05,1.29,19.85
4427,1,2023-07-05,343.09,257.66
4428,1,2023-02-07,26.49,21.43
4429,23,2023-01-16,0.0,20.39
4430,8,2023-03-14,8.32,23.85
4431,19,2023-08-14,145.85,160.07
4432,13,2023-11-20,50.87,36.06
4433,24,2023-01-23,7.92,8.38
4434,2,2023-04-12,8.69,11.57
4435,13,2023-05-26,29.8,5.76
4436,12,2023-04-23,10.67,8.0
4437,17,2023-03-31,7.02,21.13
4438,22,2023-10-11,94.15,78.74
4439,16,2023-04-02,31.68,25.93
4440,13,2023-01-12,15.24,19.96
4441,12,2023-05-15,49.05,38.67
4442,7,2023-01-11,46.5,30.49
4443,9,2023-07-14,249.98,196.5
4444,8,2023-06-23,229.75,228.95
4445,14,2023-06-06,264.55,263.56
4446,30,2023-05-03,33.78,10.82
4447,24,2023-07-10,186.6,232.86
4448,11,2023-09-27,113.71,158.13
4449,28,2023-12-31,97.3,90.63
4450,5,2023-03-02,32.79,21.55
4451,10,2023-03-08,11.62,28.52
4452,13,2023-04-09,39.8,18.29
4453,25,2023-12-22,89.04,53.71
4454,24,2023-06-12,240.26,192.28
4455,28,2023-11-22,92.87,97.65
4456,16,2023-01-24,11.86,19.67
4457,13,2023-10-02,0.0,26.27
4458,19,2023-03-18,12.87,22.71
4459,21,2023-05-07,17.71,16.77
4460,4,2023-11-19,70.3,34.73
4461,18,2023-03-06,28.85,31.25
4462,33,2023-10-27,104.2,94.46
4463,32,2023-04-18,35.49,32.76
4464,6,2023-08-29,183.72,157.7
4465,5,2023-03-27,29.88,36.31
4466,33,2023-07-18,136.84,163.37
4467,33,2023-07-11,251.41,168.68
4468,32,2023-09-23,273.8,268.19
4469,30,2023-04-02,6.24,8.1
4470,21,2023-12-31,76.07,85.99
4471,24,2023-09-27,250.4,217.85
4472,31,2023-09-11,240.95,199.48
4473,31,2023-05-18,0.0,6.44
4474,26,2023-11-23,72.42,70.28
4475,3,2023-04-17,52.53,33.01
4476,15,2023-04-14,24.89,28.35
4477,29,2023-05-01,30.02,39.7
4478,26,2023-04-22,44.59,38.44
4479,20,2023-08-06,234.63,226.84
4480,25,2023-10-20,81.54,91.23
4481,11,2023-07-11,260.75,212.33
4482,17,2023-10-09,73.9,83.69
4483,6,2023-03-10,18.44,24.05
4484,6,2023-06-01,208.93,238.16
4485,29,2023-09-23,211.31,248.97
4486,23,2023-04-28,0.0,7.72
4487,3,2023-08-27,158.37,234.15
4488,33,2023-11-15,79.71,93.45
4489,22,2023-08-07,177.97,150.85
4490,29,2023-08-28,181.53,188.34
4491,28,2023-07-29,268.96,208.75
4492,24,2023-09-12,145.13,160.61
4493,21,2023-05-20,25.37,19.79
4494,25,2023-01-13,0.0,15.15
4495,12,2023-08-15,157.14,218.15
4496,15,2023-05-16,0.0,6.33
4497,5,2023-07-03,111.29,143.51
4498,6,2023-05-31,30.39,19.09
4499,33,2023-09-20,236.22,238.32
4500,6,2023-05-22,39.91,34.03
4501,15,2023-02-20,35.18,39.13
4502,8,2023-02-06,10.69,5.28
4503,24,2023-01-20,5.18,22.22
4504,13,2023-06-20,172.26,165.55
4505,13,2023-12-12,43.02,82.39
4506,22,2023-05-09,22.96,26.79
4507,20,2023-12-16,62.35,73.96
4508,18,2023-04-08,36.42,30.95
4509,9,2023-10-06,38.95,69.96
4510,17,2023-01-05,7.85,20.68
4511,20,2023-05-25,29.92,17.12
4512,23,2023-07-26,114.73,139.92
4513,26,2023-10-24,71.64,97.8
4514,1,2023-08-30,151.19,140.99
4515,33,2023-03-18,19.63,25.7
4516,26,2023-04-27,15.32,13.51
4517,15,2023-04-18,23.32,32.84
4518,31,2023-04-30,40.08,17.13
4519,30,2023-08-25,110.75,123.08
4520,22,2023-02-13,18.82,15.83
4521,21,2023-04-07,24.7,24.92
4522,28,2023-12-24,52.79,85.7
4523,27,2023-04-18,9.49,21.47
4524,29,2023-08-19,112.74,187.73
4525,2,2023-07-11,152.75,220.19
4526,9,2023-10-23,105.76,73.38
4527,9,2023-06-06,195.59,183.26
4528,1,2023-09-13,184.5,126.72
4529,23,2023-06-23,156.65,148.28
4530,15,2023-08-03,320.64,272.05
4531,28,2023-12-18,12.06,30.43
4532,26,2023-12-20,54.27,66.54
4533,20,2023-06-16,200.13,181.25
4534,2,2023-10-18,45.07,65.22
4535,3,2023-03-13,34.73,14.62
4536,10,2023-06-19,146.63,152.84
4537,26,2023-07-15,223.08,166.86
4538,14,2023-07-20,220.44,255.51
4539,5,2023-10-01,65.98,53.23
4540,25,2023-04-07,35.99,39.98
4541,31,2023-02-25,20.07,28.46
4542,22,2023-10-19,86.78,57.47
4543,29,2023-11-24,5.69,35.81
4544,20,2023-02-17,24.66,10.39
4545,11,2023-02-23,22.22,14.28
4546,12,2023-01-17,20.97,38.08
4547,32,2023-01-14,14.31,6.69
4548,12,2023-04-12,12.12,16.45
4549,5,2023-07-17,135.57,166.36
4550,19,2023-04-16,20.02,25.35
4551,15,2023-05-30,0.0,10.89
4552,5,2023-08-21,16.85,123.28
4553,4,2023-07-08,209.07,122.69
4554,1,2023-03-29,40.35,37.97
4555,21,2023-07-30,239.09,148.66
4556,26,2023-03-22,21.9,34.42
4557,8,2023-03-08,26.62,28.89
4558,27,2023-09-02,200.66,265.66
4559,5,2023-07-19,198.75,172.28
4560,14,2023-03-08,30.69,30.71
4561,14,2023-06-08,216.07,239.64
4562,28,2023-12-30,0.77,31.18
4563,31,2023-03-23,27.95,26.23
4564,20,2023-10-28,62.5,35.59
4565,13,2023-09-15,143.78,124.09
4566,30,2023-05-22,45.44,29.88
4567,13,2023-01-04,35.75,15.63
4568,10,2023-08-17,196.9,194.01
4569,5,2023-07-24,187.47,216.22
4570,16,2023-09-27,159.8,130.55
4571,22,2023-10-19,77.27,64.89
4572,32,2023-08-24,238.33,222.33
4573,30,2023-10-22,45.22,30.04
4574,3,2023-02-16,3.55,10.85
4575,19,2023-11-27,63.91,77.39
4576,30,2023-06-27,221.59,171.57
4577,20,2023-07-20,192.41,209.25
4578,12,2023-08-01,292.64,270.6
4579,16,2023-04-02,27.36,25.97
4580,28,2023-08-23,252.39,258.36
4581,25,2023-12-04,72.31,58.41
4582,12,2023-12-24,36.32,28.23
4583,7,2023-07-21,198.03,211.83
4584,3,2023-05-03,28.36,15.58
4585,11,2023-05-21,34.05,32.85
4586,19,2023-12-08,96.43,86.46
4587,5,2023-12-24,64.66,86.9
4588,14,2023-09-10,172.69,225.41
4589,27,2023-10-11,42.1,71.73
4590,8,2023-07-08,179.87,181.12
4591,5,2023-02-23,11.15,24.03
4592,33,2023-06-16,219.77,223.92
4593,27,2023-08-19,197.86,131.69
4594,11,2023-05-10,0.0,5.7
4595,14,2023-09-17,217.34,211.2
4596,3,2023-08-25,204.23,203.97
4597,2,2023-02-07,5.07,24.04
4598,30,2023-07-15,119.74,160.25
4599,22,2023-07-24,113.37,174.95
4600,13,2023-07-23,147.95,155.98
4601,3,2023-01-06,38.75,14.5
4602,17,2023-02-28,26.92,34.97
4603,9,2023-06-17,145.85,165.94
4604,30,2023-09-06,210.64,263.1
4605,30,2023-02-04,2.25,5.35
4606,6,2023-10-08,77.25,37.08
4607,16,2023-08-13,190.27,171.36
4608,9,2023-08-30,183.33,197.1
4609,18,2023-03-24,45.51,24.71
4610,11,2023-01-10,36.3,22.34
4611,7,2023-04-01,0.0,5.63
4612,19,2023-03-05,22.34,28.8
4613,26,2023-03-28,0.0,6.98
4614,5,2023-12-10,102.39,96.16
4615,1,2023-12-13,61.12,50.17
4616,18,2023-03-20,16.9,19.61
4617,29,2023-07-03,307.52,274.06
4618,12,2023-04-21,17.76,13.97
4619,3,2023-12-12,120.71,94.79
4620,14,2023-08-15,201.78,183.55
4621,4,2023-11-22,36.34,40.91
4622,7,2023-07-19,137.52,137.57
4623,20,2023-08-16,208.62,211.68
4624,4,2023-11-03,41.47,47.75
4625,1,2023-01-25,29.79,30.0
4626,25,2023-04-14,17.05,25.27
4627,16,2023-07-11,144.86,218.77
4628,16,2023-04-13,19.34,28.89
4629,6,2023-01-09,39.77,34.66
4630,27,2023-01-15,32.39,30.1
4631,1,2023-06-22,229.26,242.34
4632,13,2023-12-15,37.39,61.38
4633,5,2023-04-23,0.0,13.97
4634,7,2023-12-07,81.58,76.56
4635,11,2023-03-27,25.58,21.46
4636,3,2023-08-01,181.47,182.79
4637,33,2023-02-25,25.86,17.68
4638,21,2023-06-15,185.39,199.48
4639,13,2023-11-16,73.38,70.0
4640,14,2023-10-05,19.26,45.6
4641,26,2023-08-08,260.5,236.9
4642,8,2023-04-29,40.3,30.56
4643,14,2023-02-24,15.61,22.94
4644,23,2023-06-15,299.64,224.24
4645,12,2023-01-08,12.36,14.07
4646,26,2023-12-01,45.47,59.63
4647,21,2023-01-07,10.08,13.97
4648,25,2023-04-19,14.87,12.8
4649,30,2023-04-23,52.3,31.2
4650,5,2023-12-03,56.79,67.56
4651,18,2023-11-29,92.33,96.3
4652,24,2023-01-23,17.83,17.35
4653,5,2023-04-22,0.0,10.01
4654,27,2023-06-04,230.76,255.48
4655,32,2023-02-22,11.82,15.8
4656,11,2023-05-09,28.01,33.39
4657,7,2023-11-04,79.07,90.89
4658,21,2023-11-20,42.85,34.97
4659,25,2023-12-14,23.11,26.68
4660,9,2023-06-20,226.57,253.24
4661,12,2023-11-22,40.16,49.47
4662,21,2023-12-08,79.67,74.45
4663,31,2023-02-04,9.09,16.09
4664,22,2023-01-10,41.23,36.43
4665,29,2023-07-15,178.76,158.81
4666,33,2023-11-24,65.5,68.39
4667,15,2023-09-15,172.22,178.52
4668,1,2023-04-30,12.74,8.32
4669,2,2023-11-12,113.59,99.76
4670,8,2023-06-08,125.92,146.49
4671,16,2023-08-08,254.46,237.02
4672,16,2023-11-14,66.85,66.46
4673,6,2023-01-31,0.0,5.88
4674,9,2023-07-11,261.68,247.77
4675,32,2023-06-01,324.65,257.05
4676,13,2023-03-19,8.94,10.08
4677,25,2023-04-15,41.09,22.22
4678,3,2023-05-02,0.0,6.56
4679,29,2023-06-18,250.63,240.34
4680,9,2023-05-23,0.0,5.65
4681,21,2023-11-26,88.64,87.39
4682,3,2023-09-24,102.98,161.84
4683,27,2023-11-28,102.53,79.2
4684,19,2023-01-13,3.84,14.97
4685,15,2023-06-19,212.74,240.4
4686,22,2023-05-05,11.49,11.51
4687,14,2023-10-04,78.13,95.09
4688,4,2023-12-07,55.88,73.43
4689,16,2023-12-18,33.81,33.82
4690,15,2023-11-08,83.91,82.86
4691,25,2023-09-24,105.74,120.35
4692,21,2023-04-04,34.96,28.38
4693,29,2023-11-19,81.3,85.48
4694,1,2023-02-03,7.63,22.28
4695,32,2023-02-05,0.0,15.92
4696,13,2023-01-27,15.24,17.63
4697,10,2023-04-15,13.0,28.43
4698,9,2023-02-16,44.05,36.41
4699,12,2023-10-31,33.6,89.71
4700,14,2023-05-01,22.77,18.19
4701,33,2023-02-10,17.22,29.75
4702,28,2023-08-28,253.98,227.43
4703,20,2023-03-26,0.77,13.84
4704,13,2023-05-06,44.62,23.4
4705,28,2023-04-01,58.68,38.15
4706,16,2023-06-05,176.65,130.23
4707,19,2023-10-23,44.82,37.45
4708,29,2023-11-22,45.98,83.24
4709,13,2023-05-20,0.64,16.24
4710,31,2023-02-10,4.72,13.91
4711,24,2023-07-23,225.83,271.82
4712,25,2023-03-27,35.11,30.28
4713,31,2023-08-14,197.14,235.52
4714,28,2023-09-16,202.77,185.28
4715,28,2023-03-21,14.98,8.74
4716,31,2023-01-11,35.49,22.75
4717,25,2023-08-07,238.21,174.88
4718,6,2023-06-03,137.45,127.0
4719,10,2023-10-11,95.14,67.52
4720,12,2023-05-12,0.14,6.34
4721,25,2023-08-26,189.14,184.27
4722,20,2023-08-21,272.16,208.01
4723,19,2023-07-12,153.15,135.55
4724,31,2023-02-06,18.88,28.63
4725,22,2023-03-11,38.56,39.27
4726,31,2023-04-11,57.23,35.01
4727,10,2023-04-08,0.0,8.66
4728,1,2023-01-07,3.61,8.66
4729,33,2023-07-11,372.04,242.16
4730,32,2023-07-27,210.49,185.8
4731,27,2023-07-22,208.96,193.65
4732,24,2023-07-16,155.19,189.19
4733,32,2023-06-07,225.1,250.68
4734,5,2023-07-29,196.98,223.32
4735,3,2023-03-05,55.68,34.61
4736,25,2023-10-17,95.65,99.95
4737,11,2023-04-10,50.01,39.66
4738,28,2023-05-11,24.22,13.67
4739,23,2023-09-18,274.67,253.37
4740,32,2023-11-22,29.17,31.11
4741,24,2023-12-23,15.28,57.69
4742,4,2023-11-30,65.76,40.79
4743,25,2023-08-06,247.18,214.88
4744,16,2023-05-05,28.43,13.21
4745,31,2023-01-18,21.83,30.61
4746,24,2023-11-20,65.84,76.8
4747,2,2023-12-24,144.02,88.21
4748,10,2023-05-14,0.0,15.6
4749,30,2023-12-15,74.03,62.1
4750,10,2023-05-11,36.64,23.84
4751,16,2023-11-05,46.14,84.41
4752,11,2023-01-07,10.01,10.61
4753,8,2023-02-17,24.49,27.67
4754,25,2023-07-23,191.63,249.1
4755,6,2023-09-23,197.64,167.03
4756,13,2023-08-05,142.92,205.7
4757,11,2023-08-07,139.83,129.64
4758,17,2023-12-21,46.62,59.88
4759,20,2023-09-14,159.41,275.36
4760,25,2023-10-28,21.57,33.0
4761,20,2023-07-30,240.7,267.71
4762,6,2023-02-25,22.1,13.96
4763,23,2023-03-15,14.47,6.12
4764,18,2023-04-18,0.0,19.73
4765,26,2023-12-24,100.22,97.69
4766,20,2023-01-04,27.67,35.04
4767,11,2023-09-09,201.97,196.92
4768,1,2023-02-19,36.4,36.91
4769,5,2023-12-23,86.61,96.19
4770,27,2023-09-26,312.29,264.94
4771,27,2023-12-02,73.01,98.63
4772,19,2023-08-09,171.42,207.51
4773,11,2023-04-01,25.71,11.55
4774,24,2023-04-06,24.19,28.14
4775,9,2023-04-12,24.24,18.82
4776,32,2023-04-04,40.75,37.42
4777,33,2023-02-26,21.4,18.26
4778,29,2023-10-18,25.91,35.54
4779,14,2023-04-06,4.9,18.63
4780,13,2023-01-31,33.73,37.29
4781,12,2023-04-09,18.94,5.09
4782,17,2023-07-29,113.91,160.45
