district,year,month,population,rainfall,groundwater,temperature,water_usage,storage_capacity,urbanization_rate,region_type,water_source,rainfall_category,season,wsi,stress_level,water_stress_ratio,population_density,water_availability,high_risk_flag
Suryapet,2020,5,2505472,929,62.5,30,664,41,68.0,Rural,Surface Water,High,Summer,0.1387,Low,0.6690176322418137,2505.472,582.4,0
Suryapet,2020,6,2505472,1093,48.5,25,588,41,72.0,Urban,Groundwater,High,Monsoon,0.1069,Low,0.5146608315098469,2505.472,675.1999999999999,0
Suryapet,2020,6,2505472,1065,62.5,29,577,53,67.0,Rural,Surface Water,High,Monsoon,0.0919,Low,0.511298183429331,2505.472,664.0,0
Suryapet,2020,6,2505472,1144,56.5,30,637,37,67.0,Urban,Mixed,High,Monsoon,0.108,Low,0.5301706200582605,2505.472,709.0,0
Suryapet,2020,6,2505472,1119,59.5,26,523,35,69.0,Rural,Groundwater,High,Monsoon,0.081,Low,0.4434082238236541,2505.472,695.1999999999999,0
Suryapet,2020,6,2505472,1057,52.5,31,584,35,68.0,Rural,Groundwater,High,Monsoon,0.1185,Low,0.5258892390814949,2505.472,655.1999999999999,0
Suryapet,2020,6,2505472,1003,59.5,30,615,41,68.0,Rural,Surface Water,High,Monsoon,0.1208,Low,0.5782792665726375,2505.472,625.5999999999999,0
Suryapet,2020,6,2505472,1051,56.5,31,661,45,67.0,Semi-Urban,Mixed,High,Monsoon,0.1248,Low,0.5963013080739739,2505.472,653.2,0
Suryapet,2020,7,2505472,1120,47.5,26,619,46,66.0,Urban,Mixed,High,Monsoon,0.1035,Low,0.5297389816003423,2505.472,691.0,0
Suryapet,2020,7,2505472,1096,58.5,28,510,53,69.0,Urban,Surface Water,High,Monsoon,0.0778,Low,0.4413673734314149,2505.472,681.0,0
Suryapet,2020,7,2505472,1106,62.5,26,608,42,67.0,Urban,Mixed,High,Monsoon,0.0914,Low,0.519880290722531,2505.472,688.6,0
Suryapet,2020,7,2505472,1093,49.5,27,580,42,71.0,Semi-Urban,Surface Water,High,Monsoon,0.1068,Low,0.5072146917358985,2505.472,675.5999999999999,0
Suryapet,2020,7,2505472,1018,47.5,29,616,49,69.0,Rural,Mixed,High,Monsoon,0.1257,Low,0.5775902484763245,2505.472,629.8,0
Suryapet,2020,7,2505472,1073,54.5,29,591,40,69.0,Semi-Urban,Mixed,High,Monsoon,0.11,Low,0.5237040319007532,2505.472,665.5999999999999,0
Suryapet,2020,7,2505472,1107,54.5,30,550,41,70.0,Semi-Urban,Mixed,High,Monsoon,0.0992,Low,0.4731182795698925,2505.472,685.9999999999999,0
Suryapet,2020,8,2505472,1088,53.5,25,605,41,67.0,Semi-Urban,Mixed,High,Monsoon,0.101,Low,0.5295404814004376,2505.472,674.1999999999999,0
Suryapet,2020,8,2505472,1098,60.5,27,645,49,66.0,Urban,Surface Water,High,Monsoon,0.0995,Low,0.55627425614489,2505.472,683.0,0
Suryapet,2020,8,2505472,1057,56.5,29,669,52,72.0,Semi-Urban,Surface Water,High,Monsoon,0.123,Low,0.6002691790040376,2505.472,656.8,0
Suryapet,2020,8,2505472,1102,58.5,28,630,46,72.0,Rural,Surface Water,High,Monsoon,0.1074,Low,0.5424020662935859,2505.472,684.5999999999999,0
Suryapet,2020,8,2505472,1031,54.5,25,646,54,66.0,Urban,Surface Water,High,Monsoon,0.1093,Low,0.5945697192820985,2505.472,640.4,0
Suryapet,2020,8,2505472,1090,62.5,28,614,54,67.0,Semi-Urban,Groundwater,High,Monsoon,0.093,Low,0.5322930212397052,2505.472,679.0,0
Suryapet,2020,8,2505472,1030,53.5,30,551,37,67.0,Semi-Urban,Surface Water,High,Monsoon,0.1109,Low,0.508068234209313,2505.472,639.4,0
Suryapet,2020,9,2505472,1033,56.5,29,522,39,71.0,Urban,Surface Water,High,Monsoon,0.1027,Low,0.4786795048143054,2505.472,642.4,0
Suryapet,2020,9,2505472,1088,53.5,27,605,43,68.0,Semi-Urban,Groundwater,High,Monsoon,0.105,Low,0.5295404814004376,2505.472,674.1999999999999,0
Suryapet,2020,9,2505472,1078,52.5,26,544,54,66.0,Semi-Urban,Surface Water,High,Monsoon,0.0858,Low,0.480777728678745,2505.472,667.8,0
Suryapet,2020,9,2505472,1088,62.5,27,590,38,67.0,Semi-Urban,Surface Water,High,Monsoon,0.0945,Low,0.5123751628310899,2505.472,677.8,0
Suryapet,2020,9,2505472,1111,53.5,26,663,42,70.0,Rural,Mixed,High,Monsoon,0.1137,Low,0.5688545688545689,2505.472,688.0,0
Suryapet,2020,9,2505472,1048,62.5,28,583,52,70.0,Urban,Mixed,High,Monsoon,0.0971,Low,0.5245164192532613,2505.472,653.8,0
Suryapet,2020,9,2505472,1054,48.5,26,668,54,71.0,Rural,Surface Water,High,Monsoon,0.1232,Low,0.6053466243769823,2505.472,651.8,0
Suryapet,2020,10,2505472,984,60.5,26,526,43,72.0,Rural,Groundwater,High,Winter,0.0998,Low,0.5031085604973696,2505.472,614.6,0
Suryapet,2020,10,2505472,947,47.5,25,615,46,67.0,Semi-Urban,Groundwater,High,Winter,0.1277,Low,0.6177800100452034,2505.472,587.1999999999999,0
Suryapet,2020,10,2505472,949,53.5,25,609,39,72.0,Rural,Surface Water,High,Winter,0.1287,Low,0.6068759342301944,2505.472,590.8,0
Suryapet,2020,10,2505472,959,61.5,31,624,43,66.0,Semi-Urban,Surface Water,High,Winter,0.1262,Low,0.6108663729809104,2505.472,600.0,0
Suryapet,2020,10,2505472,969,61.5,26,543,51,71.0,Urban,Groundwater,High,Winter,0.0995,Low,0.5264178380998545,2505.472,606.0,0
Suryapet,2020,10,2505472,1007,61.5,28,584,43,71.0,Rural,Mixed,High,Winter,0.11,Low,0.5460495558672277,2505.472,628.8,0
Suryapet,2020,10,2505472,946,51.5,27,527,47,67.0,Rural,Groundwater,High,Winter,0.1097,Low,0.5277916875312969,2505.472,588.2,0
Suryapet,2020,11,2505472,997,58.5,28,612,47,68.0,Urban,Mixed,High,Winter,0.1151,Low,0.5792711784193091,2505.472,621.5999999999999,0
Suryapet,2020,11,2505472,1006,55.5,31,593,51,72.0,Semi-Urban,Surface Water,High,Winter,0.1209,Low,0.5581176470588235,2505.472,625.8000000000001,0
Suryapet,2020,11,2505472,934,58.5,29,631,45,67.0,Semi-Urban,Groundwater,High,Winter,0.1303,Low,0.6351283341721188,2505.472,583.8,0
Suryapet,2020,11,2505472,945,57.5,30,561,40,69.0,Rural,Mixed,High,Winter,0.1222,Low,0.5590433482810164,2505.472,590.0,0
Suryapet,2020,11,2505472,993,52.5,28,570,40,66.0,Urban,Surface Water,High,Winter,0.1148,Low,0.544672718585762,2505.472,616.8,0
Suryapet,2020,11,2505472,996,61.5,26,649,41,69.0,Urban,Mixed,High,Winter,0.1196,Low,0.6131317902692489,2505.472,622.2,0
Suryapet,2020,11,2505472,939,54.5,28,574,50,69.0,Rural,Groundwater,High,Winter,0.1197,Low,0.5771744595274007,2505.472,585.1999999999999,0
Suryapet,2020,12,2505472,908,53.5,28,656,44,67.0,Semi-Urban,Surface Water,High,Winter,0.1427,Low,0.6815584415584416,2505.472,566.1999999999999,0
Suryapet,2020,12,2505472,967,60.5,25,622,47,71.0,Rural,Surface Water,High,Winter,0.1166,Low,0.6047642197374817,2505.472,604.4,0
Suryapet,2020,12,2505472,884,48.5,30,669,35,69.0,Rural,Surface Water,Medium,Winter,0.1644,Low,0.7166577396893412,2505.472,549.8,0
Suryapet,2020,12,2505472,883,52.5,28,617,50,70.0,Urban,Mixed,Medium,Winter,0.1397,Low,0.6588360918312867,2505.472,550.8,0
Suryapet,2020,12,2505472,874,58.5,31,569,51,69.0,Rural,Mixed,Medium,Winter,0.1299,Low,0.6095340117836101,2505.472,547.8,0
Suryapet,2020,12,2505472,902,57.5,29,649,40,72.0,Semi-Urban,Surface Water,High,Winter,0.1472,Low,0.6756897449245185,2505.472,564.1999999999999,0
Suryapet,2020,12,2505472,960,61.5,30,577,54,66.0,Rural,Mixed,High,Winter,0.1091,Low,0.5643031784841076,2505.472,600.6,0
Suryapet,2021,1,2533836,924,57.0,27,624,48,72.8,Semi-Urban,Mixed,High,Winter,0.1334,Low,0.6354378818737271,2533.836,577.1999999999999,0
Suryapet,2021,1,2533836,856,61.0,30,646,38,66.8,Semi-Urban,Surface Water,Medium,Winter,0.149,Low,0.7037037037037037,2533.836,538.0,0
Suryapet,2021,1,2533836,936,57.0,28,668,49,67.8,Urban,Groundwater,High,Winter,0.1369,Low,0.6720321931589537,2533.836,584.4,0
Suryapet,2021,1,2533836,909,50.0,27,616,36,72.8,Rural,Groundwater,High,Winter,0.147,Low,0.6416666666666667,2533.836,565.4,0
Suryapet,2021,1,2533836,909,49.0,28,578,51,68.8,Semi-Urban,Mixed,High,Winter,0.1309,Low,0.602711157455683,2533.836,565.0,0
Suryapet,2021,1,2533836,914,56.0,31,530,37,72.8,Urban,Groundwater,High,Winter,0.1306,Low,0.5458290422245108,2533.836,570.8,0
Suryapet,2021,1,2533836,896,62.0,28,533,36,71.8,Rural,Surface Water,Medium,Winter,0.1214,Low,0.5557872784150156,2533.836,562.4,0
Suryapet,2021,2,2533836,847,57.0,27,612,39,70.8,Urban,Surface Water,Medium,Winter,0.145,Low,0.6762430939226519,2533.836,531.0,0
Suryapet,2021,2,2533836,877,56.0,26,596,46,67.8,Semi-Urban,Mixed,Medium,Winter,0.1298,Low,0.6381156316916489,2533.836,548.5999999999999,0
Suryapet,2021,2,2533836,919,59.0,29,662,49,68.8,Urban,Mixed,High,Winter,0.1392,Low,0.676200204290092,2533.836,575.0,0
Suryapet,2021,2,2533836,969,49.0,31,664,49,66.8,Rural,Surface Water,High,Winter,0.1441,Low,0.6516192345436702,2533.836,601.0,0
Suryapet,2021,2,2533836,847,53.0,31,528,39,69.8,Urban,Mixed,Medium,Winter,0.1392,Low,0.586015538290788,2533.836,529.4,0
Suryapet,2021,2,2533836,936,56.0,29,558,52,68.8,Urban,Surface Water,High,Winter,0.1174,Low,0.5619335347432024,2533.836,584.0,0
Suryapet,2021,2,2533836,883,51.0,30,547,41,68.8,Rural,Surface Water,Medium,Winter,0.1356,Low,0.5850267379679145,2533.836,550.1999999999999,0
Suryapet,2021,3,2533836,922,47.0,26,646,48,72.8,Urban,Mixed,High,Summer,0.1461,Low,0.6659793814432989,2533.836,571.9999999999999,0
Suryapet,2021,3,2533836,910,60.0,28,576,35,71.8,Rural,Groundwater,High,Summer,0.1304,Low,0.5932028836251287,2533.836,570.0,0
Suryapet,2021,3,2533836,962,52.0,28,659,44,68.8,Rural,Groundwater,High,Summer,0.1397,Low,0.6492610837438424,2533.836,597.9999999999999,0
Suryapet,2021,3,2533836,904,51.0,28,623,36,69.8,Semi-Urban,Groundwater,High,Summer,0.1472,Low,0.6516736401673641,2533.836,562.8,0
Suryapet,2021,3,2533836,912,52.0,29,665,35,67.8,Semi-Urban,Surface Water,High,Summer,0.1539,Low,0.689119170984456,2533.836,567.9999999999999,0
Suryapet,2021,3,2533836,939,52.0,26,578,39,72.8,Semi-Urban,Groundwater,High,Summer,0.1294,Low,0.5826612903225806,2533.836,584.1999999999999,0
Suryapet,2021,3,2533836,924,48.0,27,669,50,69.8,Urban,Surface Water,High,Summer,0.1474,Low,0.6875642343268242,2533.836,573.6,0
Suryapet,2021,4,2533836,973,49.0,30,614,48,70.8,Semi-Urban,Groundwater,High,Summer,0.136,Low,0.6001955034213099,2533.836,603.4,0
Suryapet,2021,4,2533836,908,58.0,29,622,48,72.8,Urban,Mixed,High,Summer,0.1384,Low,0.6432264736297828,2533.836,568.0,0
Suryapet,2021,4,2533836,864,49.0,26,516,45,69.8,Rural,Surface Water,Medium,Summer,0.1253,Low,0.5645514223194749,2533.836,538.0,0
Suryapet,2021,4,2533836,915,50.0,28,624,39,68.8,Semi-Urban,Mixed,High,Summer,0.1442,Low,0.6459627329192547,2533.836,569.0,0
Suryapet,2021,4,2533836,907,59.0,31,630,51,70.8,Rural,Surface Water,High,Summer,0.1396,Low,0.6514994829369183,2533.836,567.8,0
Suryapet,2021,4,2533836,976,61.0,29,612,51,70.8,Semi-Urban,Mixed,High,Summer,0.1197,Low,0.5895953757225434,2533.836,610.0,0
Suryapet,2021,4,2533836,928,47.0,28,674,39,67.8,Semi-Urban,Groundwater,High,Summer,0.1543,Low,0.6905737704918032,2533.836,575.5999999999999,0
Suryapet,2021,5,2533836,951,47.0,31,598,46,70.8,Semi-Urban,Mixed,High,Summer,0.1411,Low,0.5985985985985987,2533.836,589.4,0
Suryapet,2021,5,2533836,943,57.0,29,597,54,70.8,Urban,Surface Water,High,Summer,0.1241,Low,0.5964035964035964,2533.836,588.5999999999999,0
Suryapet,2021,5,2533836,878,53.0,27,610,44,66.8,Urban,Groundwater,Medium,Summer,0.1375,Low,0.6545064377682404,2533.836,548.0,0
Suryapet,2021,5,2533836,976,55.0,29,551,54,69.8,Urban,Groundwater,High,Summer,0.111,Low,0.5339147286821705,2533.836,607.6,0
Suryapet,2021,5,2533836,956,58.0,31,555,44,68.8,Rural,Mixed,High,Summer,0.1198,Low,0.5467980295566502,2533.836,596.8000000000001,0
Suryapet,2021,5,2533836,941,56.0,26,533,40,72.8,Semi-Urban,Mixed,High,Summer,0.1156,Low,0.5340681362725451,2533.836,587.0,0
Suryapet,2021,5,2533836,895,50.0,25,664,38,67.8,Rural,Surface Water,Medium,Summer,0.1487,Low,0.7019027484143763,2533.836,557.0,0
Suryapet,2021,6,2533836,998,58.0,30,627,39,68.8,Rural,Mixed,High,Monsoon,0.1284,Low,0.5931882686849574,2533.836,622.0,0
Suryapet,2021,6,2533836,1058,50.0,27,671,43,70.8,Rural,Surface Water,High,Monsoon,0.1302,Low,0.6050495942290351,2533.836,654.8,0
Suryapet,2021,6,2533836,1064,62.0,28,544,52,71.8,Rural,Surface Water,High,Monsoon,0.0904,Low,0.4826974267968056,2533.836,663.1999999999999,0
Suryapet,2021,6,2533836,1009,60.0,25,639,42,68.8,Urban,Surface Water,High,Monsoon,0.1156,Low,0.597196261682243,2533.836,629.4,0
Suryapet,2021,6,2533836,1046,52.0,30,554,53,72.8,Urban,Surface Water,High,Monsoon,0.1096,Low,0.5040946314831665,2533.836,648.4,0
Suryapet,2021,6,2533836,1133,50.0,31,649,36,68.8,Urban,Groundwater,High,Monsoon,0.124,Low,0.5481418918918919,2533.836,699.8,0
Suryapet,2021,6,2533836,1088,60.0,25,664,39,69.8,Urban,Groundwater,High,Monsoon,0.1113,Low,0.577893820713664,2533.836,676.8,0
Suryapet,2021,7,2533836,1110,49.0,28,642,40,66.8,Semi-Urban,Groundwater,High,Monsoon,0.1171,Low,0.553448275862069,2533.836,685.6,0
Suryapet,2021,7,2533836,1004,60.0,27,619,36,70.8,Urban,Surface Water,High,Monsoon,0.1214,Low,0.5812206572769953,2533.836,626.4,0
Suryapet,2021,7,2533836,1121,51.0,25,670,46,69.8,Urban,Groundwater,High,Monsoon,0.113,Low,0.5711849957374254,2533.836,693.0,0
Suryapet,2021,7,2533836,1109,60.0,25,622,39,67.8,Semi-Urban,Groundwater,High,Monsoon,0.0977,Low,0.5316239316239316,2533.836,689.4,0
Suryapet,2021,7,2533836,1058,48.0,27,628,54,72.8,Urban,Mixed,High,Monsoon,0.1201,Low,0.5672990063233966,2533.836,654.0,0
Suryapet,2021,7,2533836,1019,61.0,25,546,42,72.8,Rural,Surface Water,High,Monsoon,0.0985,Low,0.5050878815911193,2533.836,635.8,0
Suryapet,2021,7,2533836,1037,54.0,29,525,53,69.8,Urban,Mixed,High,Monsoon,0.0981,Low,0.4807692307692308,2533.836,643.8,0
Suryapet,2021,8,2533836,1040,49.0,31,527,38,72.8,Rural,Mixed,High,Monsoon,0.1176,Low,0.4834862385321101,2533.836,643.6,0
Suryapet,2021,8,2533836,1068,52.0,28,665,42,71.8,Urban,Surface Water,High,Monsoon,0.129,Low,0.5932203389830508,2533.836,661.5999999999999,0
Suryapet,2021,8,2533836,1032,51.0,30,667,49,69.8,Rural,Surface Water,High,Monsoon,0.1343,Low,0.6153136531365314,2533.836,639.5999999999999,0
Suryapet,2021,8,2533836,1010,50.0,27,599,54,70.8,Urban,Groundwater,High,Monsoon,0.1175,Low,0.5645617342130066,2533.836,626.0,0
Suryapet,2021,8,2533836,1090,58.0,31,557,54,70.8,Semi-Urban,Groundwater,High,Monsoon,0.0971,Low,0.484769364664926,2533.836,677.2,0
Suryapet,2021,8,2533836,1029,56.0,26,647,46,68.8,Rural,Groundwater,High,Monsoon,0.1182,Low,0.5957642725598526,2533.836,639.8,0
Suryapet,2021,8,2533836,1052,49.0,25,673,47,67.8,Urban,Mixed,High,Monsoon,0.1235,Low,0.6107078039927405,2533.836,650.8,0
Suryapet,2021,9,2533836,1097,58.0,31,629,51,72.8,Rural,Groundwater,High,Monsoon,0.1139,Low,0.5441176470588235,2533.836,681.4,0
Suryapet,2021,9,2533836,1096,57.0,28,623,38,67.8,Rural,Surface Water,High,Monsoon,0.1094,Low,0.5398613518197574,2533.836,680.4,0
Suryapet,2021,9,2533836,1113,55.0,25,602,52,69.8,Urban,Mixed,High,Monsoon,0.0936,Low,0.5149700598802395,2533.836,689.8,0
Suryapet,2021,9,2533836,1132,47.0,28,624,40,66.8,Urban,Mixed,High,Monsoon,0.1122,Low,0.5288135593220339,2533.836,697.9999999999999,0
Suryapet,2021,9,2533836,1059,61.0,30,560,35,67.8,Semi-Urban,Surface Water,High,Monsoon,0.1038,Low,0.4995539696699375,2533.836,659.8,0
Suryapet,2021,9,2533836,991,50.0,29,534,37,68.8,Urban,Mixed,High,Monsoon,0.1178,Low,0.5124760076775432,2533.836,614.6,0
Suryapet,2021,9,2533836,1138,53.0,28,602,49,71.8,Urban,Surface Water,High,Monsoon,0.1014,Low,0.5050335570469798,2533.836,704.0,0
Suryapet,2021,10,2533836,953,52.0,25,621,35,71.8,Urban,Mixed,High,Winter,0.1349,Low,0.617296222664016,2533.836,592.5999999999999,0
Suryapet,2021,10,2533836,928,52.0,25,601,43,69.8,Rural,Surface Water,High,Winter,0.1287,Low,0.6126401630988787,2533.836,577.5999999999999,0
Suryapet,2021,10,2533836,961,54.0,25,668,45,66.8,Urban,Surface Water,High,Winter,0.1311,Low,0.65748031496063,2533.836,598.2,0
Suryapet,2021,10,2533836,995,48.0,29,646,42,66.8,Semi-Urban,Groundwater,High,Winter,0.1371,Low,0.6187739463601533,2533.836,616.2,0
Suryapet,2021,10,2533836,992,53.0,30,582,38,72.8,Semi-Urban,Groundwater,High,Winter,0.1298,Low,0.5564053537284895,2533.836,616.4,0
Suryapet,2021,10,2533836,988,61.0,28,535,44,69.8,Urban,Mixed,High,Winter,0.103,Low,0.5095238095238095,2533.836,617.1999999999999,0
Suryapet,2021,10,2533836,931,61.0,27,633,43,69.8,Rural,Groundwater,High,Winter,0.1296,Low,0.6374622356495468,2533.836,583.0,0
Suryapet,2021,11,2533836,970,57.0,26,564,36,66.8,Semi-Urban,Mixed,High,Winter,0.1125,Low,0.5486381322957199,2533.836,604.8,0
Suryapet,2021,11,2533836,997,50.0,29,641,36,66.8,Urban,Surface Water,High,Winter,0.1368,Low,0.6116412213740458,2533.836,618.1999999999999,0
Suryapet,2021,11,2533836,1000,48.0,26,558,35,72.8,Rural,Groundwater,High,Winter,0.1223,Low,0.5319351763584366,2533.836,619.2,0
Suryapet,2021,11,2533836,949,51.0,30,554,40,68.8,Semi-Urban,Surface Water,High,Winter,0.1276,Low,0.5534465534465535,2533.836,589.8,0
Suryapet,2021,11,2533836,927,59.0,27,557,40,70.8,Rural,Surface Water,High,Winter,0.1195,Low,0.5643363728470111,2533.836,579.8,0
Suryapet,2021,11,2533836,1004,51.0,25,625,43,72.8,Semi-Urban,Mixed,High,Winter,0.1261,Low,0.5918560606060606,2533.836,622.8,0
Suryapet,2021,11,2533836,941,60.0,31,674,46,66.8,Urban,Surface Water,High,Winter,0.1408,Low,0.6726546906187625,2533.836,588.6,0
Suryapet,2021,12,2533836,930,61.0,26,584,50,71.8,Urban,Mixed,High,Winter,0.1165,Low,0.5887096774193549,2533.836,582.4,0
Suryapet,2021,12,2533836,974,55.0,27,660,47,69.8,Urban,Mixed,High,Winter,0.1326,Low,0.6407766990291263,2533.836,606.4,0
Suryapet,2021,12,2533836,922,58.0,29,541,47,66.8,Rural,Surface Water,High,Winter,0.1146,Low,0.5514780835881753,2533.836,576.4,0
Suryapet,2021,12,2533836,913,59.0,29,522,52,67.8,Semi-Urban,Mixed,High,Winter,0.1096,Low,0.5364850976361768,2533.836,571.4,0
Suryapet,2021,12,2533836,912,62.0,31,618,54,70.8,Semi-Urban,Groundwater,High,Winter,0.132,Low,0.6338461538461538,2533.836,571.9999999999999,0
Suryapet,2021,12,2533836,909,59.0,29,592,43,72.8,Urban,Surface Water,High,Winter,0.1337,Low,0.6109391124871001,2533.836,569.0,0
Suryapet,2021,12,2533836,913,59.0,26,609,46,71.8,Semi-Urban,Groundwater,High,Winter,0.128,Low,0.6258992805755396,2533.836,571.4,0
Suryapet,2022,1,2562199,973,59.5,31,590,54,70.6,Urban,Surface Water,High,Winter,0.1206,Low,0.5708756652152879,2562.199,607.5999999999999,0
Suryapet,2022,1,2562199,902,54.5,31,646,36,70.6,Urban,Groundwater,High,Winter,0.1565,Low,0.6746736292428198,2562.199,562.9999999999999,0
Suryapet,2022,1,2562199,896,51.5,31,588,54,69.6,Urban,Surface Water,Medium,Winter,0.1388,Low,0.6199261992619927,2562.199,558.2,0
Suryapet,2022,1,2562199,949,50.5,25,528,42,69.6,Rural,Mixed,High,Winter,0.1138,Low,0.527736131934033,2562.199,589.6,0
Suryapet,2022,1,2562199,856,46.5,28,572,49,70.6,Rural,Groundwater,Medium,Winter,0.1441,Low,0.6330935251798561,2562.199,532.2,0
Suryapet,2022,1,2562199,973,53.5,29,651,49,70.6,Rural,Surface Water,High,Winter,0.1373,Low,0.6335766423357664,2562.199,605.1999999999999,0
Suryapet,2022,1,2562199,911,55.5,25,555,35,73.6,Semi-Urban,Groundwater,High,Winter,0.1274,Low,0.5736434108527132,2562.199,568.8000000000001,0
Suryapet,2022,2,2562199,906,61.5,28,533,36,71.6,Urban,Surface Water,High,Winter,0.1213,Low,0.5503355704697986,2562.199,568.2,0
Suryapet,2022,2,2562199,910,59.5,31,644,43,67.6,Rural,Mixed,High,Winter,0.1434,Low,0.663575476558475,2562.199,569.8,0
Suryapet,2022,2,2562199,933,46.5,29,576,42,72.6,Rural,Groundwater,High,Winter,0.1408,Low,0.5874553799082101,2562.199,578.4,0
Suryapet,2022,2,2562199,940,51.5,27,553,52,71.6,Semi-Urban,Mixed,High,Winter,0.1202,Low,0.5571788413098236,2562.199,584.6,0
Suryapet,2022,2,2562199,877,58.5,27,611,40,69.6,Rural,Mixed,Medium,Winter,0.1382,Low,0.6524292578750668,2562.199,549.5999999999999,0
Suryapet,2022,2,2562199,875,48.5,27,603,53,69.6,Rural,Surface Water,Medium,Winter,0.1404,Low,0.6522444564629529,2562.199,544.4,0
Suryapet,2022,2,2562199,945,61.5,29,625,36,72.6,Rural,Surface Water,High,Winter,0.1368,Low,0.6203473945409429,2562.199,591.6,0
Suryapet,2022,3,2562199,910,59.5,28,672,50,72.6,Rural,Mixed,High,Summer,0.1445,Low,0.6924265842349304,2562.199,569.8,0
Suryapet,2022,3,2562199,899,50.5,31,560,43,73.6,Urban,Surface Water,Medium,Summer,0.1432,Low,0.5891635981062598,2562.199,559.6,0
Suryapet,2022,3,2562199,876,60.5,28,666,35,71.6,Urban,Mixed,Medium,Summer,0.1539,Low,0.7104,2562.199,549.8000000000001,0
Suryapet,2022,3,2562199,938,52.5,26,676,46,73.6,Urban,Groundwater,High,Summer,0.1471,Low,0.6817952597075139,2562.199,583.8,0
Suryapet,2022,3,2562199,866,51.5,25,541,47,69.6,Rural,Groundwater,Medium,Summer,0.1254,Low,0.5890038105606968,2562.199,540.2,0
Suryapet,2022,3,2562199,936,48.5,30,627,45,69.6,Urban,Surface Water,High,Summer,0.1461,Low,0.6362252663622526,2562.199,581.0,0
Suryapet,2022,3,2562199,903,60.5,27,566,49,71.6,Semi-Urban,Groundwater,High,Summer,0.1208,Low,0.5868325557283567,2562.199,566.0,0
Suryapet,2022,4,2562199,899,47.5,30,613,41,71.6,Urban,Mixed,Medium,Summer,0.1538,Low,0.6469656992084433,2562.199,558.4,0
Suryapet,2022,4,2562199,868,58.5,27,679,51,70.6,Rural,Surface Water,Medium,Summer,0.1487,Low,0.7320754716981132,2562.199,544.1999999999999,0
Suryapet,2022,4,2562199,887,50.5,31,634,53,69.6,Urban,Groundwater,Medium,Summer,0.1508,Low,0.675546084176878,2562.199,552.4,0
Suryapet,2022,4,2562199,886,53.5,27,588,35,72.6,Urban,Surface Water,Medium,Summer,0.1428,Low,0.6251993620414673,2562.199,553.0,0
Suryapet,2022,4,2562199,956,53.5,31,552,40,68.6,Semi-Urban,Surface Water,High,Summer,0.1266,Low,0.5462642256308758,2562.199,595.0,0
Suryapet,2022,4,2562199,904,57.5,29,534,54,68.6,Semi-Urban,Mixed,High,Summer,0.1158,Low,0.5548051948051949,2562.199,565.4,0
Suryapet,2022,4,2562199,920,50.5,27,676,48,67.6,Rural,Mixed,High,Summer,0.1468,Low,0.6958311888831703,2562.199,572.2,0
Suryapet,2022,5,2562199,894,54.5,25,675,37,72.6,Urban,Surface Water,Medium,Summer,0.153,Low,0.7109004739336493,2562.199,558.1999999999999,0
Suryapet,2022,5,2562199,901,58.5,28,539,42,72.6,Semi-Urban,Mixed,High,Summer,0.1242,Low,0.5611660593440916,2562.199,564.0,0
Suryapet,2022,5,2562199,880,48.5,27,574,48,71.6,Urban,Mixed,Medium,Summer,0.1384,Low,0.6175363098440022,2562.199,547.4,0
Suryapet,2022,5,2562199,907,57.5,25,674,39,69.6,Semi-Urban,Surface Water,High,Summer,0.1438,Low,0.6980838943552563,2562.199,567.1999999999999,0
Suryapet,2022,5,2562199,930,55.5,31,528,54,71.6,Urban,Mixed,High,Summer,0.1197,Low,0.53522554485555,2562.199,580.2,0
Suryapet,2022,5,2562199,885,56.5,29,618,49,67.6,Semi-Urban,Groundwater,Medium,Summer,0.1379,Low,0.6557029177718833,2562.199,553.6,0
