Measurement_ID,District_ID,Date,Water_Table_Depth_m,Recharge_Rate
4039,20,2023-02-07,20.37,1.57
4040,13,2023-10-20,20.42,2.77
4041,16,2023-08-09,6.13,1.87
4042,26,2023-08-25,11.93,1.69
4043,30,2023-07-27,11.88,4.08
4044,3,2023-10-17,18.02,2.76
4045,31,2023-04-21,18.01,1.22
4046,5,2023-03-26,16.1,0.84
4047,28,2023-09-09,15.82,1.31
4048,31,2023-04-29,19.07,1.6
4049,6,2023-11-05,10.59,2.96
4050,12,2023-03-09,15.04,1.62
4051,29,2023-11-30,12.69,1.09
4052,25,2023-12-12,12.26,2.34
4053,2,2023-08-24,14.93,3.51
4054,22,2023-12-23,20.64,2.65
4055,31,2023-11-29,7.72,2.27
4056,27,2023-06-30,9.43,2.84
4057,16,2023-11-23,8.77,1.42
4058,14,2023-11-20,18.62,1.28
4059,20,2023-04-14,23.1,1.68
4060,8,2023-11-05,7.69,2.53
4061,6,2023-11-19,16.82,0.9
4062,25,2023-06-18,16.28,2.01
4063,20,2023-04-07,17.75,0.35
4064,2,2023-09-20,11.57,2.99
4065,22,2023-04-04,18.36,0.47
4066,15,2023-03-05,24.72,1.6
4067,10,2023-01-24,21.06,0.59
4068,11,2023-03-03,13.53,1.59
4069,5,2023-06-30,7.83,1.25
4070,2,2023-06-28,10.92,3.83
4071,32,2023-07-13,11.96,1.39
4072,18,2023-05-25,24.51,1.23
4073,30,2023-05-26,22.57,0.54
4074,31,2023-01-04,22.75,0.97
4075,4,2023-01-01,21.23,1.07
4076,9,2023-08-04,8.04,2.1
4077,30,2023-07-22,7.07,2.63
4078,20,2023-06-08,12.88,3.87
4079,28,2023-09-12,7.77,4.53
4080,26,2023-06-02,11.61,2.52
4081,29,2023-10-31,9.02,2.24
4082,29,2023-06-08,13.53,4.54
4083,6,2023-08-03,10.49,2.13
4084,13,2023-07-17,15.8,3.74
4085,23,2023-08-07,16.35,1.94
4086,3,2023-05-12,20.48,0.31
4087,22,2023-01-17,20.22,0.39
4088,2,2023-07-28,12.76,3.37
4089,16,2023-06-30,6.13,2.35
4090,21,2023-12-24,14.58,1.35
4091,15,2023-08-29,7.37,2.35
4092,13,2023-01-20,25.63,0.78
4093,25,2023-05-20,18.9,1.71
4094,28,2023-11-12,9.61,2.49
4095,12,2023-08-26,13.7,4.6
4096,29,2023-02-10,17.95,1.33
4097,8,2023-11-22,8.47,2.84
4098,23,2023-03-12,17.8,1.04
4099,25,2023-04-25,16.31,1.71
4100,21,2023-04-16,23.26,0.29
4101,4,2023-12-22,11.59,1.68
4102,24,2023-10-31,12.52,1.47
4103,30,2023-01-05,26.99,1.25
4104,12,2023-07-08,18.09,2.77
4105,23,2023-02-26,22.92,0.94
4106,11,2023-09-28,9.47,3.07
4107,11,2023-08-25,10.46,4.73
4108,27,2023-12-12,14.33,2.58
4109,14,2023-08-07,15.7,2.93
4110,20,2023-05-01,20.67,0.75
4111,6,2023-06-10,8.19,3.94
4112,19,2023-09-26,15.58,1.98
4113,22,2023-11-10,20.6,1.31
4114,26,2023-06-28,14.27,2.44
4115,19,2023-07-31,7.55,1.39
4116,28,2023-05-07,18.22,0.28
4117,20,2023-06-19,9.07,1.71
4118,17,2023-05-30,13.16,0.45
4119,15,2023-06-07,12.76,4.15
4120,17,2023-02-07,15.84,0.33
4121,20,2023-11-10,18.79,0.82
4122,8,2023-07-22,12.98,1.67
4123,16,2023-11-08,10.38,1.06
4124,16,2023-12-28,10.61,2.56
4125,17,2023-05-22,14.99,1.79
4126,29,2023-05-26,17.02,1.68
4127,15,2023-10-22,11.26,1.21
4128,18,2023-07-29,14.51,1.38
4129,17,2023-01-09,24.34,0.9
4130,11,2023-03-16,21.98,0.48
4131,15,2023-01-25,21.98,1.15
4132,22,2023-09-14,15.05,2.27
4133,27,2023-03-07,25.44,1.74
4134,31,2023-04-22,23.77,1.12
4135,18,2023-02-21,20.74,0.29
4136,16,2023-03-22,24.9,1.72
4137,7,2023-01-05,12.94,0.77
4138,29,2023-03-08,24.76,0.33
4139,4,2023-12-20,12.08,2.95
4140,12,2023-02-28,26.73,1.66
4141,31,2023-01-23,13.6,0.54
4142,31,2023-06-17,11.67,3.01
4143,20,2023-09-23,11.02,4.38
4144,23,2023-04-09,25.6,0.67
4145,19,2023-11-19,10.27,1.13
4146,27,2023-07-09,11.22,1.68
4147,22,2023-08-30,12.23,2.86
4148,9,2023-03-06,23.55,0.67
4149,3,2023-05-06,18.46,1.39
4150,1,2023-01-22,23.43,1.73
4151,20,2023-05-23,22.46,1.64
4152,28,2023-06-05,9.56,3.22
4153,25,2023-02-02,21.98,1.78
4154,10,2023-11-09,11.94,1.11
4155,15,2023-10-18,16.32,1.29
4156,4,2023-01-15,22.67,1.76
4157,10,2023-07-02,16.95,2.03
4158,7,2023-03-11,15.07,1.1
4159,8,2023-04-15,19.85,1.26
4160,30,2023-06-20,14.44,3.36
4161,26,2023-07-02,10.09,4.04
4162,26,2023-04-08,16.08,0.23
4163,22,2023-10-26,18.73,2.01
4164,22,2023-11-18,17.88,1.64
4165,31,2023-01-02,11.77,0.73
4166,28,2023-02-10,21.62,0.56
4167,14,2023-02-05,24.66,1.47
4168,17,2023-12-28,14.58,2.73
4169,24,2023-10-10,20.18,2.73
4170,20,2023-04-07,23.29,0.69
4171,17,2023-12-23,14.9,2.36
4172,21,2023-07-23,9.95,3.86
4173,25,2023-04-24,22.05,0.35
4174,6,2023-02-07,20.92,0.31
4175,15,2023-10-05,9.16,2.76
4176,24,2023-01-25,20.78,1.07
4177,14,2023-06-01,11.83,3.15
4178,12,2023-04-08,17.23,1.39
4179,27,2023-03-22,23.91,1.57
4180,9,2023-01-18,12.66,1.09
4181,16,2023-04-10,22.97,0.41
4182,20,2023-08-23,9.03,4.14
4183,19,2023-04-04,23.56,0.92
4184,17,2023-07-28,8.23,3.06
4185,14,2023-12-02,15.77,1.94
4186,7,2023-01-10,18.84,1.11
4187,20,2023-04-29,24.21,1.44
4188,29,2023-10-24,16.23,1.24
4189,27,2023-09-16,10.35,1.46
4190,26,2023-10-04,16.39,2.93
4191,2,2023-01-17,21.21,0.45
4192,21,2023-12-30,13.07,0.94
4193,10,2023-10-19,11.68,1.87
4194,18,2023-07-15,12.3,1.93
4195,4,2023-03-20,15.78,1.25
4196,6,2023-11-28,15.82,2.65
4197,32,2023-08-13,9.22,4.25
4198,19,2023-02-02,20.49,0.63
4199,30,2023-05-15,16.85,0.82
4200,13,2023-01-20,20.98,0.33
4201,20,2023-04-17,25.82,0.39
4202,21,2023-01-30,20.61,0.81
4203,10,2023-04-27,20.66,1.62
4204,24,2023-01-25,27.77,0.23
4205,11,2023-03-24,17.69,1.51
4206,18,2023-08-05,12.12,3.54
4207,26,2023-06-23,18.89,3.53
4208,12,2023-08-18,9.98,4.23
4209,22,2023-03-23,27.03,1.34
4210,13,2023-04-13,20.4,1.72
4211,9,2023-09-24,14.85,4.57
4212,10,2023-11-16,14.43,2.54
4213,15,2023-01-05,22.14,0.49
4214,9,2023-01-09,18.67,1.4
4215,9,2023-06-19,14.13,4.31
4216,26,2023-10-21,12.82,1.87
4217,7,2023-04-21,19.38,1.64
4218,14,2023-01-06,15.05,1.38
4219,15,2023-01-12,21.64,1.67
4220,15,2023-04-12,19.38,1.25
4221,17,2023-07-29,16.86,3.88
4222,30,2023-08-14,7.7,1.8
4223,5,2023-12-21,18.73,1.54
4224,8,2023-12-10,16.11,2.34
4225,28,2023-08-22,17.04,2.89
4226,24,2023-01-06,24.25,0.28
4227,29,2023-08-07,11.07,1.87
4228,10,2023-09-02,15.9,4.22
4229,23,2023-06-11,9.34,2.35
4230,16,2023-01-30,21.48,1.38
4231,12,2023-05-23,24.08,1.79
4232,24,2023-04-18,26.08,0.87
4233,4,2023-02-10,18.3,1.15
4234,12,2023-04-29,26.32,0.96
4235,17,2023-09-07,14.51,1.27
4236,11,2023-05-01,25.15,1.44
4237,2,2023-04-21,17.74,0.81
4238,18,2023-03-09,16.29,1.51
4239,3,2023-03-07,21.37,1.21
4240,19,2023-08-23,7.42,2.14
4241,5,2023-10-25,14.38,1.39
4242,2,2023-02-16,18.3,0.56
4243,30,2023-03-25,17.92,1.24
4244,11,2023-12-05,18.9,1.65
4245,9,2023-05-30,20.85,0.42
4246,4,2023-07-11,13.13,4.52
4247,4,2023-08-13,8.0,2.16
4248,27,2023-05-13,14.23,1.05
4249,30,2023-02-22,22.54,0.29
4250,31,2023-11-25,8.46,2.71
4251,32,2023-06-14,11.95,2.87
4252,17,2023-07-31,16.58,2.35
4253,7,2023-11-15,19.44,2.94
4254,12,2023-05-16,18.25,1.02
4255,4,2023-07-17,13.07,4.32
4256,24,2023-11-24,13.57,2.56
4257,15,2023-10-02,20.64,2.65
4258,29,2023-03-20,25.17,1.33
4259,31,2023-11-19,18.46,1.16
4260,10,2023-06-23,14.61,3.83
4261,33,2023-02-02,18.98,0.33
4262,12,2023-03-21,23.58,0.28
4263,21,2023-11-03,14.43,1.67
4264,3,2023-10-27,18.6,1.46
4265,22,2023-07-17,15.7,1.39
4266,26,2023-10-01,17.33,1.98
4267,19,2023-12-31,15.95,2.58
4268,17,2023-09-17,14.75,3.94
4269,10,2023-05-07,19.54,1.36
4270,32,2023-05-08,20.26,0.31
4271,13,2023-08-20,17.44,4.4
4272,5,2023-04-06,17.39,1.66
4273,7,2023-03-08,23.29,0.84
4274,6,2023-02-14,17.76,1.76
4275,4,2023-03-03,23.7,0.81
4276,30,2023-09-20,13.44,3.26
4277,3,2023-05-01,17.95,1.23
4278,23,2023-12-19,15.43,2.24
4279,27,2023-11-11,19.27,2.99
4280,4,2023-12-09,18.24,2.84
4281,5,2023-08-21,15.45,2.26
4282,4,2023-09-06,17.05,1.45
4283,19,2023-12-22,12.36,2.21
4284,3,2023-11-19,12.93,1.99
4285,15,2023-11-03,18.52,1.23
4286,10,2023-06-30,17.31,2.77
4287,7,2023-10-28,20.08,1.64
4288,17,2023-12-22,16.35,1.79
4289,23,2023-04-02,22.44,0.49
4290,21,2023-02-26,19.45,0.31
4291,32,2023-02-22,21.76,1.74
4292,12,2023-03-31,15.51,1.26
4293,10,2023-09-10,15.24,1.97
4294,25,2023-05-11,18.2,0.52
4295,16,2023-04-23,15.81,0.38
4296,30,2023-04-04,18.21,0.79
4297,11,2023-01-11,23.49,1.48
4298,24,2023-05-29,25.07,1.11
4299,10,2023-03-15,18.05,0.86
4300,8,2023-07-12,8.81,3.29
4301,12,2023-07-12,18.25,2.22
4302,21,2023-12-17,15.35,2.24
4303,17,2023-10-30,19.27,1.36
4304,25,2023-04-09,18.3,1.62
4305,13,2023-01-01,15.66,1.17
4306,13,2023-04-14,26.58,1.67
4307,19,2023-05-31,12.58,0.79
4308,20,2023-08-15,10.6,3.24
4309,2,2023-06-06,12.55,4.8
4310,33,2023-09-23,11.96,3.19
4311,32,2023-09-18,11.53,1.73
4312,22,2023-01-07,17.74,0.6
4313,18,2023-08-26,16.86,3.16
4314,2,2023-03-27,16.37,0.98
4315,1,2023-07-11,11.27,1.87
4316,25,2023-09-17,16.97,4.6
4317,23,2023-02-06,14.1,1.42
4318,21,2023-04-08,20.19,0.82
4319,29,2023-09-12,13.34,2.16
4320,17,2023-11-16,9.38,1.27
4321,12,2023-07-23,10.72,1.32
4322,28,2023-11-21,12.96,1.84
4323,14,2023-03-23,25.33,0.72
4324,21,2023-08-01,9.79,2.03
4325,15,2023-05-18,25.46,0.53
4326,12,2023-08-20,17.66,2.81
4327,32,2023-08-31,16.73,2.67
4328,21,2023-03-29,16.33,1.08
4329,11,2023-07-03,12.06,3.49
4330,10,2023-01-09,19.25,0.28
4331,27,2023-02-11,21.15,1.69
4332,26,2023-06-28,18.54,3.35
4333,6,2023-03-14,13.4,0.37
4334,9,2023-01-15,22.84,1.53
4335,24,2023-10-21,21.27,2.04
4336,11,2023-03-19,24.28,1.52
4337,19,2023-03-01,20.65,1.45
4338,5,2023-06-15,8.13,3.5
4339,27,2023-04-22,25.73,0.46
4340,3,2023-03-19,21.03,0.71
4341,21,2023-06-11,16.01,3.71
4342,26,2023-04-30,27.93,1.34
4343,28,2023-05-06,18.85,0.22
4344,30,2023-12-09,18.54,1.7
4345,10,2023-11-27,17.54,1.03
4346,27,2023-03-30,24.85,0.9
4347,19,2023-12-07,19.44,2.36
4348,12,2023-01-22,16.57,1.13
4349,28,2023-07-13,16.21,4.08
4350,5,2023-06-21,11.05,4.64
4351,17,2023-11-16,12.35,1.63
4352,33,2023-01-14,23.32,0.57
4353,22,2023-02-19,20.71,1.37
4354,13,2023-04-15,23.55,0.45
4355,7,2023-04-25,21.5,1.12
4356,3,2023-01-23,18.42,1.52
4357,18,2023-10-21,13.06,2.45
4358,15,2023-12-27,18.12,2.39
4359,11,2023-02-02,19.27,0.83
4360,6,2023-04-01,18.65,1.37
4361,10,2023-02-18,20.46,0.74
4362,12,2023-02-09,23.63,1.54
4363,24,2023-06-01,8.54,4.7
4364,33,2023-12-06,9.99,1.93
4365,8,2023-12-31,14.36,1.1
4366,24,2023-10-03,20.91,1.84
4367,10,2023-08-11,8.92,3.76
4368,27,2023-10-02,16.34,2.92
4369,32,2023-07-25,11.8,2.16
4370,20,2023-01-05,14.87,1.37
4371,7,2023-10-26,16.09,2.94
4372,8,2023-09-29,12.76,4.56
4373,21,2023-05-15,27.72,0.89
4374,4,2023-07-19,9.23,1.91
4375,20,2023-06-06,11.22,3.03
4376,9,2023-12-11,8.64,1.46
4377,1,2023-01-22,19.39,0.21
4378,25,2023-04-01,19.33,0.39
4379,33,2023-09-12,11.13,1.91
4380,29,2023-11-23,18.31,0.98
4381,31,2023-05-06,23.73,1.13
4382,21,2023-09-24,12.43,3.18
4383,21,2023-07-18,11.6,1.66
4384,26,2023-05-25,25.69,1.68
4385,26,2023-06-09,18.47,3.61
4386,8,2023-11-02,12.56,1.85
4387,28,2023-03-08,22.3,1.52
4388,14,2023-06-01,12.77,4.5
4389,12,2023-02-27,19.41,1.05
4390,10,2023-08-12,17.1,4.58
4391,10,2023-04-02,23.23,0.72
4392,5,2023-04-09,15.94,0.33
4393,12,2023-01-09,24.79,1.01
4394,20,2023-12-20,16.9,1.84
4395,5,2023-01-24,19.63,1.11
4396,19,2023-03-25,25.2,0.25
4397,17,2023-09-30,15.15,2.61
4398,14,2023-02-27,25.46,1.72
4399,19,2023-09-06,9.46,1.52
4400,33,2023-10-18,11.62,1.29
4401,8,2023-02-16,22.02,0.3
4402,31,2023-11-11,8.22,2.33
4403,29,2023-03-20,20.24,0.87
4404,27,2023-10-29,15.28,2.42
4405,18,2023-10-22,12.09,2.02
4406,7,2023-11-30,18.57,1.6
4407,11,2023-09-21,13.82,4.24
4408,13,2023-02-26,26.03,1.24
4409,2,2023-01-30,22.27,1.46
4410,15,2023-08-10,14.32,2.83
4411,28,2023-07-29,8.7,2.32
4412,2,2023-12-19,10.71,1.6
4413,11,2023-12-28,14.06,2.91
4414,1,2023-02-01,28.52,1.43
4415,1,2023-06-28,18.89,4.79
4416,13,2023-03-24,26.93,0.33
4417,22,2023-04-10,19.46,1.05
4418,26,2023-04-07,16.71,1.49
4419,7,2023-01-02,14.76,0.81
4420,21,2023-11-20,10.67,1.95
4421,3,2023-06-17,10.58,3.85
4422,12,2023-05-19,19.62,1.14
4423,16,2023-09-29,12.98,3.94
4424,16,2023-10-09,11.26,0.95
4425,1,2023-07-01,9.46,3.97
4426,11,2023-08-02,10.04,1.68
4427,11,2023-12-04,10.4,2.49
4428,4,2023-01-31,22.11,1.0
4429,29,2023-07-23,12.67,1.69
4430,28,2023-03-25,17.57,0.8
4431,30,2023-08-12,10.17,4.31
4432,16,2023-04-27,19.78,1.37
4433,12,2023-10-12,13.71,1.38
4434,14,2023-09-14,11.28,3.68
4435,25,2023-12-11,14.56,1.69
4436,14,2023-04-20,24.96,1.75
4437,31,2023-07-28,7.23,1.43
4438,6,2023-09-16,9.07,3.85
4439,22,2023-11-22,11.83,2.09
4440,8,2023-11-20,14.72,1.45
4441,26,2023-04-01,15.93,0.84
4442,26,2023-08-21,10.84,1.86
4443,7,2023-05-07,20.0,1.28
4444,28,2023-10-10,10.01,2.07
4445,20,2023-02-25,17.48,1.28
4446,1,2023-02-08,26.43,1.49
4447,13,2023-03-21,19.72,1.11
4448,33,2023-03-22,23.94,0.3
4449,13,2023-04-26,23.02,1.54
4450,10,2023-02-20,18.7,0.93
4451,33,2023-04-25,22.61,0.31
4452,23,2023-04-06,18.38,0.67
4453,30,2023-11-04,9.23,1.23
4454,5,2023-09-28,10.83,1.91
4455,31,2023-06-16,11.64,2.82
4456,2,2023-07-27,6.62,2.19
4457,31,2023-09-10,5.81,2.49
4458,25,2023-02-18,18.0,1.3
4459,3,2023-08-05,7.68,2.55
4460,24,2023-10-25,18.62,1.86
4461,11,2023-01-04,19.98,1.55
4462,7,2023-12-01,11.16,2.98
4463,18,2023-05-07,27.45,0.66
4464,5,2023-11-15,19.58,2.46
4465,9,2023-08-28,14.48,3.69
4466,29,2023-07-29,13.19,1.21
4467,8,2023-08-24,10.38,1.92
4468,33,2023-12-22,12.72,2.95
4469,8,2023-06-30,6.49,3.8
4470,27,2023-10-24,10.46,0.82
4471,16,2023-10-05,13.66,1.15
4472,20,2023-06-29,17.69,1.93
4473,32,2023-04-02,16.07,0.25
4474,2,2023-03-19,16.84,0.24
4475,26,2023-07-12,13.96,3.02
4476,24,2023-12-23,10.56,1.33
4477,26,2023-10-01,20.95,1.82
4478,25,2023-03-29,20.46,1.32
4479,23,2023-10-22,17.56,2.48
4480,7,2023-03-12,24.31,0.57
4481,21,2023-08-18,8.51,2.57
4482,14,2023-06-07,17.58,1.48
4483,33,2023-10-31,15.74,2.34
4484,11,2023-06-25,11.0,2.12
4485,21,2023-04-25,18.41,0.31
4486,18,2023-12-10,14.36,0.9
4487,28,2023-11-18,17.82,2.78
4488,1,2023-08-16,15.42,3.56
4489,20,2023-03-11,20.64,0.45
4490,2,2023-08-16,6.3,2.44
4491,18,2023-11-18,19.87,2.91
4492,31,2023-03-15,17.65,0.78
4493,27,2023-08-05,10.84,2.74
4494,20,2023-02-02,22.79,1.37
4495,29,2023-10-21,17.86,2.23
4496,26,2023-09-06,13.35,4.62
4497,2,2023-10-15,16.76,1.74
4498,1,2023-10-11,16.44,2.6
4499,30,2023-06-07,11.43,3.06
4500,32,2023-05-11,17.46,1.54
4501,23,2023-12-18,15.25,2.02
4502,19,2023-07-27,15.21,4.51
4503,18,2023-02-08,26.39,0.3
4504,33,2023-04-10,19.04,0.75
4505,33,2023-06-04,8.96,4.47
4506,8,2023-07-30,14.54,2.88
4507,30,2023-05-05,14.91,0.22
4508,19,2023-08-23,10.79,1.34
4509,22,2023-04-16,22.03,1.17
4510,26,2023-10-25,21.76,1.22
4511,7,2023-07-14,10.39,4.29
4512,19,2023-10-27,14.09,0.93
4513,2,2023-05-16,13.78,1.5
4514,19,2023-06-11,13.84,4.35
4515,1,2023-11-06,12.51,2.47
4516,11,2023-12-06,16.05,1.31
4517,33,2023-07-21,16.57,3.25
4518,1,2023-06-17,18.15,4.29
4519,11,2023-03-02,16.85,1.06
4520,3,2023-03-25,16.65,1.33
4521,26,2023-03-13,23.2,1.46
4522,30,2023-01-21,13.19,1.3
4523,26,2023-07-24,12.16,2.01
4524,19,2023-10-11,18.02,1.0
4525,4,2023-01-10,16.92,0.53
4526,12,2023-05-19,20.75,0.72
4527,17,2023-07-03,14.33,3.72
4528,7,2023-04-24,17.24,0.9
4529,1,2023-10-12,13.58,2.28
4530,13,2023-12-07,15.29,1.09
4531,3,2023-06-18,5.88,2.36
4532,31,2023-06-06,13.09,1.29
4533,16,2023-11-13,10.74,1.16
4534,31,2023-05-15,25.0,1.33
4535,7,2023-10-11,11.48,1.26
4536,23,2023-08-01,15.56,1.88
4537,16,2023-01-08,25.6,0.65
4538,10,2023-08-17,8.33,3.69
4539,24,2023-01-07,22.46,1.8
4540,4,2023-01-01,24.95,0.89
4541,14,2023-01-24,24.5,1.51
4542,23,2023-07-19,12.12,2.18
4543,26,2023-02-22,17.91,0.67
4544,23,2023-11-27,19.16,1.64
4545,14,2023-01-09,19.04,1.49
4546,23,2023-07-18,7.3,3.34
4547,19,2023-02-19,24.63,0.86
4548,17,2023-10-17,12.36,1.88
4549,13,2023-08-13,15.71,3.06
4550,19,2023-08-10,6.48,1.48
4551,29,2023-10-19,17.1,1.68
4552,4,2023-09-15,15.57,3.54
4553,31,2023-01-10,19.75,1.64
4554,8,2023-09-29,5.85,1.76
4555,31,2023-03-24,20.35,0.31
4556,27,2023-11-26,16.12,2.97
4557,3,2023-01-16,22.91,1.15
4558,8,2023-11-20,18.36,1.06
4559,14,2023-08-07,13.57,2.74
4560,24,2023-12-19,13.96,0.8
4561,8,2023-01-25,24.11,1.44
4562,15,2023-05-19,22.12,0.41
4563,19,2023-06-05,10.18,4.53
4564,17,2023-03-09,21.77,1.17
4565,3,2023-07-21,13.74,3.22
4566,31,2023-05-21,19.98,0.75
4567,22,2023-08-05,11.21,3.67
4568,26,2023-07-11,12.17,3.21
4569,11,2023-06-04,8.98,1.8
4570,3,2023-07-13,9.15,1.98
4571,10,2023-03-06,26.07,0.69
4572,8,2023-06-15,11.61,2.15
4573,23,2023-11-09,12.07,1.57
4574,28,2023-09-02,16.26,2.61
4575,9,2023-06-11,13.38,1.91
4576,28,2023-04-02,13.78,1.45
4577,12,2023-04-03,22.46,1.01
4578,8,2023-11-08,10.9,0.96
4579,1,2023-06-19,13.91,4.32
4580,16,2023-04-21,13.32,1.69
4581,19,2023-08-14,9.15,3.12
4582,2,2023-05-13,13.16,0.88
4583,32,2023-06-07,8.64,1.37
4584,31,2023-07-19,15.28,3.83
4585,20,2023-10-05,18.66,1.0
4586,19,2023-12-17,19.55,1.83
4587,21,2023-07-10,16.37,1.25
4588,15,2023-11-04,12.56,2.99
4589,28,2023-06-17,11.38,4.4
4590,11,2023-02-19,16.78,1.04
4591,15,2023-10-01,19.23,2.13
4592,15,2023-06-10,14.24,2.02
4593,1,2023-09-08,10.64,2.03
4594,6,2023-03-12,20.02,1.48
4595,19,2023-06-20,9.94,3.23
4596,23,2023-04-22,24.25,0.58
4597,7,2023-03-27,25.04,1.72
4598,4,2023-01-02,14.27,0.29
4599,16,2023-07-21,6.55,4.0
4600,9,2023-12-04,9.44,2.4
4601,12,2023-02-16,21.05,1.54
4602,5,2023-08-30,14.95,4.65
4603,16,2023-11-24,10.65,1.3
4604,10,2023-11-21,9.87,1.7
4605,30,2023-09-11,11.62,4.67
4606,11,2023-08-06,14.5,1.8
4607,18,2023-10-02,20.43,1.19
4608,16,2023-11-13,8.58,2.64
4609,23,2023-10-12,20.69,0.99
4610,21,2023-12-31,19.61,2.69
4611,21,2023-10-11,11.27,1.42
4612,21,2023-03-29,24.11,1.49
4613,12,2023-10-27,15.12,1.15
4614,20,2023-03-29,23.11,1.32
4615,23,2023-03-13,20.03,0.43
4616,21,2023-02-21,25.67,1.23
4617,26,2023-03-01,27.14,1.69
4618,33,2023-06-17,14.89,4.65
4619,32,2023-07-08,16.93,3.43
4620,6,2023-08-18,14.4,3.72
4621,5,2023-01-29,21.56,0.23
4622,22,2023-01-27,18.48,0.36
4623,4,2023-07-05,10.73,1.45
4624,20,2023-11-03,21.07,1.79
4625,6,2023-05-13,15.77,1.14
4626,29,2023-08-21,8.41,4.1
4627,20,2023-05-18,18.32,0.7
4628,31,2023-04-28,23.79,1.09
4629,24,2023-11-23,20.57,1.71
4630,14,2023-07-02,12.47,3.02
4631,10,2023-06-02,8.1,1.76
4632,29,2023-09-28,8.64,4.14
4633,19,2023-02-27,22.67,0.51
4634,30,2023-03-02,16.9,1.71
4635,23,2023-10-25,10.01,2.0
4636,20,2023-12-26,16.3,2.4
4637,30,2023-04-13,16.68,1.7
4638,17,2023-05-29,18.88,0.66
4639,14,2023-01-19,19.74,0.76
4640,22,2023-04-29,16.28,1.68
4641,32,2023-09-19,9.13,4.38
4642,2,2023-04-24,17.89,0.63
4643,13,2023-03-05,17.32,1.01
4644,14,2023-08-04,15.72,4.43
4645,6,2023-02-05,22.26,0.97
4646,13,2023-05-03,15.01,1.66
4647,12,2023-08-07,17.89,2.56
4648,3,2023-09-20,4.9,3.84
4649,31,2023-09-17,13.53,3.15
4650,12,2023-10-13,15.7,2.67
4651,5,2023-06-30,8.79,2.78
4652,12,2023-09-03,9.11,1.79
4653,31,2023-04-11,24.78,1.12
4654,1,2023-05-27,26.36,0.98
4655,28,2023-04-05,24.79,1.06
4656,21,2023-12-17,9.9,2.78
4657,5,2023-06-10,8.35,2.82
4658,12,2023-03-04,21.54,0.28
4659,29,2023-12-21,9.08,2.48
4660,20,2023-07-29,11.04,2.67
4661,21,2023-12-05,16.61,1.62
4662,14,2023-06-17,16.78,4.38
4663,15,2023-09-05,7.58,3.49
4664,33,2023-01-26,17.28,1.13
4665,7,2023-09-20,11.52,2.4
4666,7,2023-07-02,7.63,3.21
4667,28,2023-12-18,10.46,1.14
4668,31,2023-04-07,25.36,0.71
4669,19,2023-05-23,20.58,0.64
4670,25,2023-09-12,17.03,2.22
4671,6,2023-09-03,10.79,3.39
4672,29,2023-07-13,15.14,4.14
4673,11,2023-10-31,11.35,2.63
4674,26,2023-10-29,19.38,2.98
4675,5,2023-06-08,16.22,3.12
4676,15,2023-04-18,23.48,1.11
4677,26,2023-03-11,23.3,0.36
4678,17,2023-07-12,7.15,1.37
4679,28,2023-05-15,26.64,0.4
4680,22,2023-01-27,14.12,0.7
4681,2,2023-12-20,15.28,2.89
4682,3,2023-02-27,20.41,0.64
4683,4,2023-09-30,17.11,1.33
4684,22,2023-09-03,17.29,1.41
4685,15,2023-10-23,18.03,0.9
4686,2,2023-09-30,15.54,1.59
4687,15,2023-12-17,9.59,2.76
4688,22,2023-03-25,14.84,1.48
4689,7,2023-12-27,17.64,2.12
4690,6,2023-10-04,13.66,2.81
4691,27,2023-12-06,18.83,1.74
4692,19,2023-05-28,15.65,0.64
4693,11,2023-11-30,10.83,1.99
4694,19,2023-07-19,15.09,3.99
4695,18,2023-09-21,16.81,2.81
4696,20,2023-11-14,13.9,2.47
4697,30,2023-10-26,18.54,2.33
4698,24,2023-08-13,8.24,3.32
4699,11,2023-10-15,12.35,1.23
4700,24,2023-09-09,14.86,2.17
4701,22,2023-11-22,20.45,1.46
4702,23,2023-09-24,12.53,4.18
4703,9,2023-09-23,9.19,4.18
4704,8,2023-10-31,16.32,2.83
4705,4,2023-04-02,18.29,0.37
4706,10,2023-02-06,19.51,1.46
4707,29,2023-10-26,13.85,1.38
4708,30,2023-10-03,9.36,1.49
4709,5,2023-03-12,22.86,0.44
4710,20,2023-09-28,11.44,1.27
4711,13,2023-11-24,19.2,2.74
4712,29,2023-02-11,20.4,0.24
4713,30,2023-01-08,16.07,0.9
4714,22,2023-10-25,16.55,1.89
4715,20,2023-05-15,26.85,1.7
4716,22,2023-02-20,15.0,0.42
4717,18,2023-04-16,19.87,0.87
4718,28,2023-09-12,12.97,3.98
4719,11,2023-09-25,7.55,4.09
4720,26,2023-09-25,15.07,4.73
4721,7,2023-02-12,21.8,1.35
4722,12,2023-04-22,17.6,1.43
4723,2,2023-04-18,13.34,1.25
4724,33,2023-06-24,7.38,1.61
4725,28,2023-10-02,10.4,0.92
4726,8,2023-02-11,16.13,1.79
4727,16,2023-11-09,11.82,2.47
4728,32,2023-10-03,10.97,1.8
4729,6,2023-05-21,15.71,0.51
4730,22,2023-10-23,10.69,1.75
4731,1,2023-01-12,16.14,1.66
4732,11,2023-02-23,18.46,1.54
4733,29,2023-08-28,16.24,3.64
4734,4,2023-07-09,16.74,1.69
4735,21,2023-03-17,25.46,0.63
4736,28,2023-08-05,11.83,3.53
